,FIPS,yPLL,yPLLBlack,yPLLHisp,yPLLWhite,fairPoorHealthPerct,physUnhealthDaysAvgNum,mentalHealthDaysAvgNum,lowBirthWeightPerct,lowBirthWeightPerctBlack,lowBirthWeightPerctHisp,lowBirthWeightPerctWhite,smokersPerct,obesePerct,foodEnvIndex,physInactivePerct,exerciseAccessPerct,excessDrinkPerct,alcImpairedDriveDeathNum,drivingDeathsNum,alcImpairedDriveDeathPerct,chlamydiaCaseNum,chlamydiaCaseRate,teenBirthRate,teenBirthRateBlack,teenBirthRateHisp,teenBirthRateWhite,uninsuredNum,uninsuredPerct,primCarePhysNum,primCarePhysRate,dentistsNum,dentistsRate,mentalHealthProvidNum,mentalHealthProvidRate,preventableHospStaysNum,preventableHospStaysNumBlack,preventableHospStaysNumHisp,preventableHospStaysNumWhite,mammScreenedPerct,mammScreenedPerctBlack,mammScreenedPerctHisp,mammScreenedPerctWhite,fluVaccinatedPerct,fluVaccinatedPerctBlack,fluVaccinatedHisp,fluVaccinatedWhite,hSchoolGradCohortSize,hSchoolGradRate,someCollegeNum,someCollegePop,someCollegePerct,unemployedNum,laborForceNum,unemployedPerct,childrenInPovertyPerct,childrenInPovertyPerctBlack,childrenInPovertyPerctHisp,childrenInPovertyPerctWhite,incomeInequalityPerct80Th,incomeInequalityPerct20Th,incomeInequalityRatio,childSingleParentHouseholdsNum,HouseholdsNum,childSingleParentHouseholdsPerct,socialAssociationsNum,socialAssociationsRate,annAvgViolentCrimes,annAvgViolentCrimesRate,injuryDeathsNum,injuryDeathsRate,airPollutionAvgDailyPM25,SevereHousingProblemsPerct,SevereHousingProblemsCostBurden,SevereHousingProblemsOvercrowding,SevereHousingProblemsInadequateFacilities,driveAlonePerct,driveAlonePerctBlack,driveAlonePerctHisp,driveAlonePerctWhite,longCommuteWorkersDriveAloneNum,longCommuteWorkersDriveAlonePerct,lifeExpect,prematureAAMortalityNum,childMortalityRate,infantMortalityRate,freqPhysDistressPerct,freqMentalDistressPerct,diabeticPerct,HIVprevRate,foodInsecurePerct,foodLimitedAccessPerct,drugODRate,MVmortalityRate,insufficientSleepPerct,adultUninsuredPerct,childUinsuredPerct,disconYouthPerct,householdIncome,householdIncomeBlack,householdIncomeHisp,householdIncomeWHite,childrenFreeLunchPerct,residentialBlackWhiteSeg,nonwhiteWhiteSegIdx,homicideRate,firearmFatalitiesRate,homeownershipPerct,severeHousingCostBurdenPerct,pop,popUnder18,popOver65Perct,popBlackPerct,popNativePerct,popAsianPerct,popHawaiinIslanderPerct,popHispPerct,popNonHispWhitePerct,popNoEnglishPerct,popFemalePerct,popRuralPerct
teenBirthRateHisp,0.056916437939140765,0.21836253369627232,0.26320829700802684,0.4648964628444094,0.30571605262318,0.49351330526959347,0.411160893428672,0.15546536479605208,0.22141318764941653,0.2547922243160446,0.17949840945638945,0.15293026954858685,0.3108669788727136,0.14299625221338974,0.06246401938364019,0.09527068147009565,-0.004987284589102919,-0.19638500375538895,-0.10437115898098277,-0.11726092699758496,-0.03050303791779331,-0.11201693549862042,0.10278762095477527,0.8297416553098734,0.5617967933489427,1.0,0.4529627728846126,-0.1018277774119984,0.39512163385044735,-0.15463576540472893,-0.04364444678673569,-0.122067649818714,-0.12262207921385308,-0.1072315392223747,-0.12130606994355163,0.06787718993959359,0.03856338563396529,0.2029228890908933,0.11116330418734684,-0.4039123959110431,-0.08811860430269126,-0.22136942740290433,-0.4098511283390926,-0.33261588726669616,-0.20241161588282666,-0.330627208991232,-0.3358668095958483,-0.1435517537898205,-0.0729440871400835,-0.15190894766209997,-0.13228382337070968,-0.49686606668076894,-0.12679644316077915,-0.14530930017525073,0.03140318150601434,0.3918949740054815,0.3051408913930825,-0.026023218022486066,0.18119093860370702,-0.3802260644354902,-0.2783728283570044,-0.014428577085526263,-0.10079011997906913,-0.13317481551549462,0.23276284323485688,-0.14252680749180616,0.24914422015779972,-0.06976195335764956,0.29986278691147905,-0.1253915424120174,0.1387105973284597,-0.5256883803054457,0.0041329827265030455,-0.1776142057308256,0.2159889155803034,0.08742995350892394,-0.09409361797328096,0.04978687267634101,0.03518548465212163,0.1658578717850833,-0.14435940889688262,-0.48467063816422695,-0.26779295525655145,0.28803709307707526,0.15609224370223646,0.2752468736247345,0.432519981878336,0.26789644286000386,-0.10875433601405589,0.008961814500939037,-0.2096488093550751,0.16263036628240363,0.16472455114329004,0.2769615809954153,0.2775859263906689,0.4434294859120992,0.20112363041826142,0.37379348726885286,-0.44422292561428106,-0.32741623516728935,-0.1732224202842573,-0.24887689291956408,0.4827300826213687,-0.08671178520936132,-0.16254695455347576,0.3015512872295998,0.006372898559584969,-0.19968950338648536,-0.15018332703850565,-0.14312085417540144,0.2782936269659392,-0.14424150306302685,6.470605714181472e-05,0.27656033015067905,-0.19848080431940443,-0.03820871046127263,0.42524430049275397,-0.4261737910313169,0.32805779539787555,-0.31435232607940805,-0.1745807446301529
teenBirthRateWhite,0.05976622629923369,0.5620895092454228,0.37227591223683454,0.34214984585323954,0.6547451757207156,0.205434554874616,0.26850665093680504,0.236451033233038,0.17320382286694586,0.001227403352111027,0.09061283143267425,0.2857024721821782,0.38795154231013373,0.2613928538568439,-0.0840334492683239,0.35754196919804254,-0.23375512454950895,-0.17152127783419002,-0.26263473711597696,-0.279358799395839,-0.1728056829350223,-0.2844359922525857,-0.08713907898011834,0.7240581996822887,0.5272551163964622,0.4529627728846126,1.0,-0.2714625778662247,0.24450694803304565,-0.3361884059105484,-0.24335289463883056,-0.2862563166513604,-0.2984434922138013,-0.31062607459162983,-0.31881068277763724,0.2444508223710859,0.07995870504375616,0.117558849330522,0.26542115764718827,-0.4474510041506534,-0.08564939366195697,-0.19810215809451567,-0.47253614598267746,-0.3502963441565399,-0.18818051801144,-0.3385593651795039,-0.40379166409516426,-0.33045681183854103,0.023482186555712825,-0.3206779786527895,-0.3000258075547252,-0.55955866704569,-0.2822709391406107,-0.3158958213707392,0.29776601562691685,0.3745204960724533,0.310252808712781,0.035111175675260446,0.4015938188455084,-0.45602822272862775,-0.35326391648386274,-0.026971372138556556,-0.2691041212352137,-0.30276387328745297,0.11175104063927004,-0.3195326335118633,0.2809737156720642,-0.21388812427608556,0.09519692273006913,-0.2778934383084278,0.4669888645720485,-0.3568925404682772,-0.27886806281446025,-0.3848760013356646,-0.028521231675706835,0.15898722879327332,0.019299337152371338,0.024770739230201063,-0.02494392694419268,0.22170272178062864,-0.31132218128070477,-0.22320269078882782,-0.6059889662289387,0.6033456073671337,0.41814347900920623,0.5199674098468372,0.2314697109588483,0.23498955309935396,0.20642239190540387,-0.011789155498589539,0.10209678108301568,0.005511077909560103,0.4387349359643723,0.4820326193136444,0.1348475917537902,0.24498615426043557,0.16766046358454878,0.4744290515503672,-0.4810732578717347,-0.4391842129758007,-0.13232596351459552,-0.4480277626940931,0.3684111232310735,-0.012950890754496569,-0.0002459081361836955,0.41352033583348935,0.3366806495367099,0.1910548533258493,-0.3022282304610464,-0.31060580396990684,0.03984698981241727,0.1430503128784252,0.003447179524008529,0.34235196986201616,-0.3520507264264361,0.0111252117328784,0.008609962249617359,0.02604738229911415,0.01375749744501971,-0.24182433798588773,0.11088635124323111
uninsuredNum,-0.05280884696548934,-0.24081232820942422,-0.16819183115754607,-0.18924907293076787,-0.24791600225087207,-0.0016152268618415664,-0.0423969385437682,-0.0336669677779567,0.04540784791273258,-0.1064727314839189,-0.02832975457378385,-0.05857091081030033,-0.1508177064382902,-0.107994143444205,0.04928598146074139,-0.2110035140004485,0.24430319432222528,0.04967408601527679,0.9791285046422495,0.9787230084150103,0.10686626042525318,0.965210937674388,0.09445071819612413,-0.10475869387156364,-0.18213304715407957,-0.1018277774119984,-0.2714625778662247,1.0,-0.043067666238974255,0.9575722740467819,0.18694132543382116,0.9699092666746104,0.3136552913699525,0.9309686703195754,0.2869097251587673,-0.0289853379552381,-0.023198334464015025,0.0008574371022085681,-0.10060730172799696,0.12180108883286987,0.05510512943924516,0.06584554863580842,0.1383362688501822,0.20120087842456907,0.12778797673553097,0.1992193583131115,0.22691138110459821,0.9787789705486946,-0.1663503088073661,0.9663219830248054,0.9852519188212591,0.18477597500111606,0.9907106432616625,0.9790682937707396,0.005102748513025868,-0.07050755171654274,-0.1897757846559147,-0.005266223269303196,-0.1250736517108654,0.19289649331784928,0.1121241554956616,0.024262641160191438,0.9963540117756969,0.990724482615993,0.05720191560241642,0.954269395628726,-0.21476650074839276,0.967761891650889,0.2607377709598144,0.981724875141268,-0.2667254122758546,0.3052893718015975,0.2828262311575051,0.30173016364745997,0.13789360274316184,-0.05277600536026537,-0.004532588066157131,0.002886781053599637,0.05293183379783425,0.05432099730569646,0.9802691068742496,0.13552717575300197,0.184177959285844,-0.21198047503941578,-0.1323094033310262,-0.08403081694910731,-0.015087189875270435,-0.04251314189462215,-0.1874193397036453,0.27935378117898535,0.011668177653690676,-0.06466573055501498,-0.11963362915238815,-0.3208790977248203,0.1842069412074126,0.006039383308150631,-0.17487260311434905,-0.19005536077740084,0.17249251793708736,0.15405134548034097,0.03772073868447714,0.27319326612457373,0.03147410787151439,0.14560907980598753,0.14933379046548867,0.05821041288892505,-0.2510491401251292,-0.28694571130543806,0.2836067143603109,0.9856984070166913,0.14332032204012118,-0.2714979031530859,0.22256069041991783,-0.10630779032318215,0.420896946405597,0.09294672364681192,0.08739737742603285,-0.20302120117969852,0.14985401544796154,0.10619876303079007,-0.32880483611379385
uninsuredPerct,0.060804636401203184,0.07068445212703664,0.327533086662642,0.21320177651959535,0.24256361189735623,0.48741589195291485,0.5246463595007709,0.46455898746726754,-0.02639701392973979,0.15315339202994,-0.0018426268771334416,-0.05002608554625302,0.30894840681449076,-0.06119750281405975,-0.035620756816626284,0.07424168258000642,-0.12515059787929086,-0.5111487153820413,-0.09849435714729504,-0.11611683779080949,-0.0245092174308911,-0.11005299522544683,-0.1148255814887012,0.4135813193140649,0.28285789718601023,0.39512163385044735,0.24450694803304565,-0.043067666238974255,1.0,-0.1584816587076616,-0.16554681416831085,-0.12047701717119168,-0.2946598064060034,-0.12601771086102964,-0.1798487645721895,-0.0011200111367432573,0.026924087095353145,0.012590820463574392,-0.014317818653686696,-0.3681491402929978,-0.12822756466114701,-0.2218999059570544,-0.35089562682379455,-0.377738136506579,-0.08121142695535169,-0.3303625790252042,-0.36994401082206496,-0.09833832078547107,-0.017626859569932072,-0.14844523731954629,-0.11494500236871542,-0.5210044085807742,-0.08278792090844399,-0.13080452573262286,0.13543249381957498,0.4853064638270436,0.21305097227637756,0.22163940163424675,0.23286999116425433,-0.5390395647782985,-0.4447609376512171,0.07856525874510989,-0.057910614851666944,-0.09863665775575789,0.1186241917491314,-0.1575420046281849,0.23768401097481098,-0.05068142029030391,-0.13358797879423231,-0.12349874495950637,0.1045484392232865,-0.4216341952386192,0.13158204352266048,-0.08695457829329774,0.359664963296041,0.07494841120226069,-0.31158953175692006,0.09714922312535865,-0.04710984838386697,-0.004227326070021819,-0.13110702572351124,-0.3355777355386003,0.10642528039644351,0.044115737303559846,0.07322032173480165,0.01290637178957118,0.5231826478129232,0.5185743684961716,0.06753934714729357,-0.13497321433093754,-0.21710197471049492,0.20951961150171258,0.11972952179292666,0.2218026852894986,0.10537300889642498,0.9645992883221299,0.7042304967840429,0.3308148665922419,-0.5367820024452435,-0.2084772759786189,-0.3812662596305424,-0.3745231168336831,0.583490841881247,0.08870555335407651,-0.1890661134582064,0.14188685142414809,-0.022978477436812087,-0.0011334118773770113,-0.09641365636760835,-0.11930770809265656,0.17882724567776456,0.1315094645303657,-0.24458321233596064,0.32303108405066816,-0.30174249407871573,-0.0921938685135068,0.3740448509402451,-0.29240230252522154,0.5369911369424419,-0.02148295061501058,0.14548593061911205
primCarePhysNum,-0.07140394297953856,-0.3051776269298163,-0.24125343166396568,-0.2389000958188493,-0.3093314547251793,-0.06681772686889996,-0.12368522229170771,-0.11384626547159786,0.040062062778679824,-0.11776254070562672,-0.03309257013747064,-0.08260444652929703,-0.21524183319946688,-0.16870227715079597,0.06142808263972096,-0.28562951024359057,0.31023792717178866,0.11829181392872373,0.9557872323396769,0.9692238147099054,0.12497543893048992,0.9775076508626089,0.13253270974182724,-0.19504623173553767,-0.23335977923122428,-0.15463576540472893,-0.3361884059105484,0.9575722740467819,-0.1584816587076616,1.0,0.27235357539748223,0.9870215301769953,0.38745210964998,0.9765725249921156,0.3742239570066188,-0.04827805359491601,-0.02710491602964984,0.0014222893217740002,-0.12308592200422169,0.18367968258205772,0.11467670709021151,0.09872894470903597,0.21467850322712526,0.24647322765402346,0.16185035496692377,0.23612101987206774,0.27157037336561174,0.976090841946574,-0.15738364308346445,0.9919248429427133,0.9877154125933263,0.28674894006327994,0.9616760513002479,0.9908613636133731,-0.046621834603476305,-0.16569146796557518,-0.23060360651620834,-0.044673179017081,-0.18639103683804262,0.29684730986984076,0.20875545134621964,-0.011928793608164824,0.965914307614517,0.9807485329128512,0.0323653548276115,0.9836549300645672,-0.23674689082596792,0.9219641462622259,0.2546194050225162,0.9801661026239519,-0.2963397334122835,0.34603466887266915,0.25827131231831896,0.32081966755913777,0.06721246511957403,-0.09502232060972275,-0.011302664367383431,-0.03431926507463936,0.03716159318510679,0.05209136557964397,0.9890208827190236,0.15885873056119465,0.25710023006603405,-0.2843102692176829,-0.16750964392977594,-0.12351889718206349,-0.0930938633762739,-0.13213518823783363,-0.23119266877241718,0.2861836152225631,0.019454784951813162,-0.08729820814822616,-0.11555835126570421,-0.36917482457165096,0.16619240449796224,-0.11233291039064694,-0.2481893564743934,-0.2620702615565574,0.2798763915404619,0.18253995907608175,0.08599668735928089,0.35916053696673866,-0.05945814230784304,0.10429409112436669,0.16474714319641923,0.007578100329337473,-0.27917411092472605,-0.31794488210667426,0.29900272932121225,0.9877245908391946,0.11775743050784919,-0.2961409723405435,0.2505245432990484,-0.12082422607657496,0.5763819673882702,0.11630061502444651,0.046588745415336,-0.1906586312371325,0.10807870936963654,0.11505593115002372,-0.3698757178718481
primCarePhysRate,-0.07831661743746193,-0.24484209347444608,-0.32906051312158685,-0.22542545605888994,-0.3783191044013034,-0.1372687818117721,-0.11568506981201017,-0.05737974027988252,-0.05872186245724559,-0.07519589065596136,-0.0018032174457605654,-0.016860885966780592,-0.10571669579714313,-0.06453887652784372,0.15574705891400514,-0.14282348546424664,0.4811980710338437,0.08700883819930674,0.20036760980005786,0.22064716954465258,0.033992565489193535,0.22293363634313376,0.04372927829978647,-0.22001099286417639,-0.2415881232907269,-0.04364444678673569,-0.24335289463883056,0.18694132543382116,-0.16554681416831085,0.27235357539748223,1.0,0.2241059462192998,0.6127622801743434,0.25522723589468554,0.5595524867131113,-0.11675782454772012,-0.0023761698598870327,-0.14654389199241324,-0.16266978799890966,0.22688516812085696,0.29839555225196324,0.11969558843570918,0.33993842182913964,0.20435689900925047,0.25218913835905726,0.1863610320448915,0.27464590960862,0.24978255367510022,-0.1338541978840626,0.23516741123950438,0.21787396077927312,0.26461615554642776,0.19884093143817735,0.22884554498252999,-0.16522460728133914,-0.18401338283101903,-0.2113472107588108,-0.018890469053490462,-0.2414260365379829,0.20658175992879554,0.1161751049802658,0.004201406670484259,0.19425584691852893,0.21598239414369133,-0.01696143998487393,0.26885208405943845,0.000601594458500275,0.16738315230201342,0.10416073894552558,0.21466742569886824,-0.17319350497749364,0.13418286092414514,0.17674710671429966,0.33269327360077877,-0.09128915540777281,-0.0950288545218065,0.012150582640986566,-0.13998454703918192,-0.023252547665344035,0.10245497966400159,0.22835340048517477,-0.20089780449314013,0.22539926087798437,-0.29563080979130424,-0.18424672103721268,-0.11153917766465639,-0.1208139191218363,-0.08661166259989478,-0.0970616500813765,-0.08232779282660667,0.06718165033394069,-0.2450761596483127,-0.04598364607827112,-0.19520408025883965,0.02214945839665721,-0.14598878004868976,-0.1933066869027072,-0.5306137875234881,0.20740046772899556,0.12623641220143764,-0.10309441869780955,0.13861710850793388,-0.11504687295378022,0.08755606390788119,-0.02055243284100974,-0.2991646070672288,-0.2945401965582537,-0.21785950675261576,0.22342997967813322,0.225400288795765,-0.010311751516615847,-0.09000744242999129,0.05251152165459254,-0.08593859926908819,0.3665190866426457,0.13469291046247847,-0.07882523876241711,0.02923636514149106,-0.08626590404877343,0.1761558702128472,-0.40176065964057656
dentistsNum,-0.06998172205660555,-0.2543573427422597,-0.1967212133792494,-0.19874016174429365,-0.26314765533235107,-0.05224057346942191,-0.09771596218556407,-0.08180273628965412,0.05102799978511562,-0.09115037217972272,-0.02749542135967613,-0.06316768694240084,-0.18500802327645785,-0.1517529396848912,0.04711363409969193,-0.23992132226863075,0.2738443303628,0.09756569580929197,0.9749725620318502,0.980460638129701,0.10961736666060033,0.9792545298937428,0.11187651930820301,-0.14648780214150417,-0.17893806693007078,-0.122067649818714,-0.2862563166513604,0.9699092666746104,-0.12047701717119168,0.9870215301769953,0.2241059462192998,1.0,0.3605158636521823,0.9746193170791929,0.33412594233149223,-0.042059158999872996,-0.023854019955950417,-0.008446877811734008,-0.10426336367148539,0.1478037884716677,0.08296398832197434,0.07291146537721004,0.17231764474928785,0.2064009613013903,0.12392687675775449,0.1934051382645184,0.23179776950833875,0.9694651479450066,-0.1559611913761434,0.9824842715455845,0.9883665382068908,0.22876147742176275,0.9643571151528435,0.9877473177233519,-0.04474158369612091,-0.13266671180408102,-0.18052395550923356,-0.03609474820438873,-0.14598953684010985,0.2402741510185,0.16824751990969058,-0.015707522172805948,0.9800495470324594,0.9804173836091936,0.039577571863151965,0.976622264291468,-0.20224938809855883,0.9508080711541655,0.25454753076500847,0.9905641111685084,-0.24943402047353902,0.31056098379086944,0.23373098188274,0.2816023255748561,0.07327351461782346,-0.07661616282577915,-0.014352429219941938,-0.026240703770667617,0.035302631847538964,0.06181091802222536,0.9870072991293509,0.15149560477853824,0.20950484609787848,-0.22464172962436604,-0.1271787432517331,-0.07145671069089567,-0.07240223978681941,-0.10362213866516605,-0.20182694912103044,0.28681070314347007,0.02822889987036482,-0.078599455605038,-0.08937959891841592,-0.321734914042941,0.15661314952222427,-0.0828814507506343,-0.1966453537791804,-0.21391428406704255,0.22934278185779744,0.15316928022303428,0.07113866303411213,0.31628988283773973,-0.024515532247444856,0.10006655555524831,0.154168288392368,0.06739820400104822,-0.21933885076879217,-0.3035894866354524,0.26377122238380973,0.9860744959295563,0.10585123756067809,-0.2646489163691414,0.24688036824957013,-0.08864394917533082,0.48589299950652515,0.10506538752080535,0.044021824425474546,-0.17679157516912888,0.11063396938532707,0.09819391624701153,-0.3245198059056001
dentistsRate,-0.04387993707520212,-0.18721966249826918,-0.2501916506175007,-0.29476624732304824,-0.33560012289821706,-0.1416880188848149,-0.12641649040817413,-0.04728201864376527,-0.035328628961835765,-0.0019832427615393447,-0.1475194339858958,-0.06665858665064255,-0.021855753229821015,0.08382419341422916,0.08615633757529001,-0.020899178762676853,0.4054492217048655,0.1990992595287002,0.3478164533185384,0.3771782226773524,0.041665898281124984,0.35550332201556234,0.05239982478544629,-0.20066287842208672,-0.1093553430349064,-0.12262207921385308,-0.2984434922138013,0.3136552913699525,-0.2946598064060034,0.38745210964998,0.6127622801743434,0.3605158636521823,1.0,0.381217618076311,0.5702541686382553,-0.13463505467614192,-0.1516731312537198,-0.17053357121151222,-0.21894508977604576,0.3252766026537198,0.18208673675308976,0.16856978340595602,0.3649817117911187,0.4584511957582437,0.20893193086911888,0.38495274320529244,0.47144642413218263,0.3854532558326911,-0.2627064998135464,0.35882062423556943,0.3468994117254767,0.2620371350713723,0.31823335015332205,0.3571044876922808,-0.06000479091230914,-0.21614803284195377,-0.15309482806681438,0.017486590586823374,-0.19109068086842085,0.22903284165700089,0.1659068795154151,-0.07244074239836733,0.32665470925629303,0.34381812065699063,0.055155590397556714,0.4123983243468302,-0.23662021582144752,0.2813862800686122,0.26243659080313786,0.3630449049320509,-0.27553379671469014,0.43576236817074704,0.2759735264979624,0.42124018827584153,-0.03425515372429854,-0.08047258188512511,0.046191424699460346,-0.1005221188187712,0.1493570054485758,0.0923559021216274,0.35789817366497134,-0.029903649681979578,0.06329670877184,-0.14853626597663624,-0.1901700250363153,-0.045218163750391165,-0.13498759999707247,-0.0967352181225875,-0.12071843319778483,0.007400772791828173,0.2025516673151891,-0.27202718527491015,-0.1457051526392499,-0.34600328337577974,0.16720301924100997,-0.22728082952269757,-0.4104429644113597,-0.4670506246969914,0.2666621141863639,0.20966744008290294,-0.022943798032996128,0.19884606049405604,-0.028154370393163198,0.16853302034830175,0.2193116612083601,-0.18033691131245974,-0.25311901480227195,-0.27360496455585886,0.37538843922393517,0.35552775739088116,-0.011542491105370738,-0.2239503491050833,0.27859389237238863,-0.19612783621912364,0.3743672027236455,0.21283155386774968,-0.12411253738635872,0.0043142374801494274,-0.11497473090144132,0.15488736123703664,-0.5433566759856994
mentalHealthProvidNum,-0.06018542343136343,-0.2632444334614838,-0.20458180866883988,-0.1941154753729494,-0.2903846497825206,-0.05397239277349955,-0.10631528208222542,-0.09645171915028669,0.06367708449493775,-0.08047225411838584,0.0013139978193922293,-0.07977685546750908,-0.21499854120494438,-0.20651412237036107,0.061509542480925675,-0.29462199514702736,0.3147109603488411,0.12760505991839277,0.9404295640886843,0.9586081467552513,0.14990740337172853,0.9665295377726767,0.20988868377291994,-0.15034252753386895,-0.1716957230823828,-0.1072315392223747,-0.31062607459162983,0.9309686703195754,-0.12601771086102964,0.9765725249921156,0.25522723589468554,0.9746193170791929,0.381217618076311,1.0,0.4112816557213697,-0.04505624635247963,-0.025650754337750995,0.006754632399001546,-0.11857807662850811,0.16852310750612637,0.09458421255348776,0.07584500642829521,0.19528670245212376,0.21446643347631247,0.1304279876009222,0.20696482221534268,0.24768608943017872,0.9288554057707487,-0.15999403982349805,0.9718045363016593,0.9675563103316023,0.268516057499051,0.9221098242590952,0.9666137760464131,-0.07252068150088618,-0.1408616425382839,-0.17628896741791134,-0.04972428355351069,-0.19576082204231132,0.2561926337899165,0.17278661910756488,-0.018256023619985868,0.9430175012432755,0.9470618937634305,0.05007649586992597,0.9763985635065934,-0.21880746025134917,0.9042351055050621,0.24610681576816418,0.9670471361300017,-0.27721862974584827,0.2975795621782757,0.2476707059499614,0.3082291595821443,0.062163761159131005,-0.10915547652568289,-0.049986544707483274,-0.051114211208110376,0.013836595534893022,0.03977481166527883,0.9623306113098774,0.12653605864810447,0.2142013306091809,-0.24403567886666608,-0.13173151920472023,-0.09064279897594311,-0.07783388433955854,-0.1198257456707642,-0.2396498158845633,0.29637441449726015,0.002782756614987564,-0.07552287256943932,-0.08125200538119566,-0.3524822263876066,0.13606238024779227,-0.08771571863620932,-0.20735548343748902,-0.2257999335156238,0.23281936504191783,0.13306134862092736,0.07615221853866179,0.3496158088963291,-0.024411461564793943,0.09786612591967862,0.16058664801344869,0.04984406629907797,-0.23707138976527664,-0.3292695479935151,0.29078717392102643,0.9597538408814703,0.1086103062940458,-0.28910519979841465,0.22247463859406622,-0.07429692201017714,0.4733433680676696,0.11786076595657158,0.06611182330302394,-0.1955623161614544,0.11942096556564206,0.10392160045674555,-0.3627570385763147
mentalHealthProvidRate,-0.029752969266006242,-0.2405211139165952,-0.31247199275057475,-0.23042173294234153,-0.28621507166818805,-0.10095167985285927,-0.09676600756068753,-0.03572843562976122,0.06474354852470209,-0.06686129083162626,0.016500644842525804,-0.038425698160316143,-0.08084921093854991,-0.06291319180516125,0.02684446914377645,-0.1454226738356062,0.36136258578211994,0.11732319340789041,0.31347340907202126,0.34253256911049335,0.11903112265206038,0.36959174297491115,0.30087448459998656,-0.2479348782940846,-0.09500618329763923,-0.12130606994355163,-0.31881068277763724,0.2869097251587673,-0.1798487645721895,0.3742239570066188,0.5595524867131113,0.33412594233149223,0.5702541686382553,0.4112816557213697,1.0,-0.16147871930901253,-0.13262202979749793,-0.13907292524154904,-0.25738160940640026,0.37361424042964514,0.28152026592038065,0.20188965011087504,0.41576206935450016,0.325442325763275,0.1740756889449261,0.30888693831005265,0.38781588065263,0.3357876627896368,-0.19387425344411932,0.34995040440477504,0.3308736233652077,0.3799383413928223,0.28553156625658727,0.3378367929036602,-0.2172629933090351,-0.19451051096786254,-0.13730898149991674,-0.11434773371872108,-0.28287700508233665,0.18992138915287604,0.12096132917163366,-0.043927263866468974,0.3003773819918067,0.3156034101492149,-0.007066315515243444,0.4043121766537213,-0.024210088832345905,0.258227411522622,0.14096750369201064,0.3605582208956075,-0.2619377631399406,0.15621616524669826,0.22540641602128045,0.382483318889277,-0.08621667383925091,-0.10471461812725838,-0.13426799484100788,-0.20614386682825162,0.11474563766726531,-0.008534881050393333,0.3359996868573741,-0.11661116652773867,0.26400920967307556,-0.2695014890145645,-0.13662237011052453,-0.0009628814986442118,-0.1016686152622262,-0.07749745422927704,-0.11623321008249972,0.06877714319782534,0.052430217684885705,-0.08283785088604494,-0.1426386299141011,-0.4604753012686741,0.0965312641072406,-0.16293134265695586,-0.2505066893921206,-0.4810653712609006,0.20215041188461277,0.052441491377446026,0.03170874381441767,0.21194364207762048,-0.07585717279800322,0.13695991722629078,0.23118066802108908,-0.12564606565907607,-0.20470035669667414,-0.31696039807899196,0.3254023425291474,0.3322406182770216,-0.09421335429782304,-0.12802748644221845,0.1121962080035498,-0.036146045699063156,0.3339888364991384,0.21879632413131617,-0.057139890901910934,-0.017149914154532386,-0.060221631504201394,0.20546395145160565,-0.4082041096196205
preventableHospStaysNum,-0.0020562238362768783,0.23556187700603287,0.012654903087720246,0.28059983713478853,0.2167462005459245,0.1739193815430597,0.1686868195408504,0.11302371655850553,0.12481101001277915,-0.13269841717112252,-0.01149421827921393,0.05783000467740572,0.14913999106121745,0.01790249155159143,-0.12521533966868784,-0.027779192647762175,-0.14008619972859565,-0.0885141448771949,-0.03495065774587025,-0.03134616331406194,-0.13382279060336924,-0.05368703169990671,0.09624928649142721,0.2637236274601777,0.01606501718434428,0.06787718993959359,0.2444508223710859,-0.0289853379552381,-0.0011200111367432573,-0.04827805359491601,-0.11675782454772012,-0.042059158999872996,-0.13463505467614192,-0.04505624635247963,-0.16147871930901253,1.0,0.5410709523854873,0.44859071614305174,0.8352604808762618,-0.1878910850523633,-0.07789619289391223,-0.10845375231972691,-0.25734081285729066,-0.04817053553808323,0.02260805454403852,-0.10100414445858333,-0.1253198403374207,-0.07487110118304853,-0.1616691379778957,-0.038464662936710824,-0.03441104300536495,-0.25040835152868,-0.02700906654900601,-0.037574143700260444,0.127509777767374,0.10390186774680944,0.008541598620872615,0.06850078649899015,0.10281180907117454,-0.16544816329632536,-0.15344033606370966,0.04110670984728897,-0.030055319411285766,-0.03297155066380837,0.014329203529709122,-0.0431762153844773,-0.16950767177625908,-0.026306509089891024,0.27351673430669754,-0.06216035722617632,0.05846180082300415,0.07336070645421608,0.06029314311304485,-0.05577822113921431,0.08245407875064574,0.06307959916658076,0.2631837333394883,0.1326983997570077,0.02192412530458179,0.10305598185478233,-0.03672343386147455,-0.029335805904329243,-0.27281237757216564,0.19558870803605943,0.23274205214318036,0.06994715627009987,0.17316833017763092,0.15123408354033907,-0.05045853178501368,0.049977441489113865,0.030144205410797646,0.12774200060574362,0.034205092078141756,0.09226438287483138,0.2015207739439751,0.05354199821184362,-0.13954767601576626,0.1159951630632707,-0.16098088244215367,-0.1009440585478963,-0.01843621782631917,-0.10554675824275422,0.17111813300482187,-0.1168763633950697,-0.10144084316269317,0.14566882724814043,0.055748421950079195,-0.28252357774021203,-0.046951038855240344,-0.035780930872743796,0.1493647983812318,-0.1253274362417892,0.05074211255692161,0.03624814830133372,-0.02031337209651852,-0.04413442992597825,0.13660062040922882,-0.16316497920805362,0.2765586612981759,-0.03188438467095952,0.033940113483998786
